Id,SalePrice
2734,156128.40783155186
2735,140053.60912208314
2736,140055.1096124106
2737,123530.34888195214
2738,142837.91846471906
2739,157391.8031517501
2740,125619.4979577699
2741,140853.62353265862
2742,153117.5625744779
2743,152277.49162815025
2744,140006.86502982987
2745,131185.80044834779
2746,132063.58281950923
2747,155930.44141599134
2748,132392.92301814872
2749,125852.65841616198
2750,140278.0160108219
2751,130204.268455235
2752,196525.9933246801
2753,146776.678608745
2754,234952.2755555556
2755,129652.76167201542
2756,100738.33978229202
2757,84729.96963158365
2758,84100.40932313786
2759,154329.64040972327
2760,152093.93048924097
2761,148622.59707146217
2762,145830.8482538389
2763,163674.33986226807
2764,139023.62542444144
2765,210860.6247990441
2766,152951.7822628837
2767,93005.94899505585
2768,133288.88213722425
2769,141063.1967956246
2770,135468.31457383008
2771,126439.50021693362
2772,121123.62990446057
2773,142142.9198238854
2774,147852.12000730474
2775,140996.52495594276
2776,141200.06255415265
2777,135839.37763337663
2778,80614.10127685704
2779,122621.57508585606
2780,101050.52246631637
2781,106445.10473678813
2782,98897.0077395485
2783,120325.0808837228
2784,122281.74516302432
2785,146712.72752505072
2786,87094.21849410956
2787,113313.75432131725
2788,105925.39624361014
2789,142987.63842711074
2790,90754.26875443458
2791,110858.24278762416
2792,81916.77639979612
2793,140924.8749311879
2794,110295.80553425099
2795,118688.50257911446
2796,104816.09169999343
2797,169424.790644767
2798,126875.156370864
2799,99593.47607314907
2800,70841.84520351891
2801,105925.10733236992
2802,145383.52266276165
2803,162475.21314569432
2804,141408.78915901046
2805,89943.6409377908
2806,110212.52445319208
2807,148918.83528759022
2808,150936.8582955043
2809,133917.29718163254
2810,132374.5981589003
2811,162317.39400572618
2812,142377.55177088353
2813,164366.0506819541
2814,165968.61411755023
2815,99059.3803817916
2816,246716.77840304366
2817,158902.28643322433
2818,133501.73020928827
2819,183594.57214193515
2820,139683.76370241056
2821,104869.76401781211
2822,169632.75327813855
2823,250843.09184226886
2824,167000.63732479856
2825,130605.17760183684
2826,126446.45405018784
2827,140126.6716669876
2828,250823.65090014657
2829,227784.7990189888
2830,242732.02873445692
2831,180248.67031649823
2832,255978.31345910943
2833,278716.2061865079
2834,218805.45748774317
2835,221565.0374136188
2836,184371.160014426
2837,154643.05755391179
2838,149328.98601800387
2839,180311.89846143324
2840,187781.60818642526
2841,201957.39409900867
2842,223282.7618449096
2843,161990.00004648603
2844,183855.63388210756
2845,125834.87847724468
2846,213255.46345004102
2847,196763.40679830217
2848,196370.74079712018
2849,207473.9031642476
2850,254026.73961640854
2851,237115.48608245765
2852,234105.58429909122
2853,237952.61449539493
2854,143133.15592840032
2855,193999.85469320507
2856,209753.81680882646
2857,181935.46874039818
2858,188038.04737257614
2859,140177.64102223906
2860,120842.78028434556
2861,138987.04985685885
2862,167280.84862642406
2863,122479.40908024306
2864,208886.57955006097
2865,141901.01705659085
2866,132526.62967554334
2867,92716.61875188719
2868,102288.49875619456
2869,125957.58438554678
2870,151043.97101028435
2871,106563.90120522432
2872,65771.85562508089
2873,108848.15025788294
2874,140505.26574800705
2875,122934.85119403344
2876,143954.4966791246
2877,141859.38047000894
2878,181444.73815075756
2879,131931.63957392288
2880,110656.81938307066
2881,187176.15353827228
2882,189459.5200701279
2883,196282.54460343585
2884,194190.99822470883
2885,179351.58970453573
2886,246456.2699430014
2887,97724.42307163957
2888,120496.48621151995
2889,65731.28059550913
2890,90215.48052576013
2891,139612.80372149154
2892,61488.03198285261
2893,95808.55343400121
2894,70113.98346854355
2895,295959.7419155845
2896,270076.40310700994
2897,170673.8294032764
2898,146875.6461317014
2899,180904.73134376982
2900,162786.29995784408
2901,224890.03376437447
2902,195415.94190473712
2903,326062.4560111833
2904,330805.403960262
2905,132875.11849900804
2906,196856.1173808692
2907,111093.12266711233
2908,127692.7314279093
2909,165831.461744695
2910,84583.54411344718
2911,88899.53381715882
2912,157734.3696546104
2913,88588.21126465606
2914,87653.51426104814
2915,86787.5662523575
2916,88177.59613142327
2917,154036.82771777912
2918,125152.67677551424
2919,177943.31846808287
